,taxon_name_w_authors,201807_accepted_name_w_author,202207_taxon_name_w_authors,202207_chained_accepted_name_w_author,202207_chained_accepted_species,202207_direct_accepted_name_w_author,202207_direct_accepted_species
520643,Agrostis debilis Poir.,Agrostis avenacea J.F.Gmel.,Agrostis avenacea J.F.Gmel.,Agrostis avenacea J.F.Gmel.,Agrostis avenacea,Lachnagrostis filiformis (G.Forst.) Trin.,Lachnagrostis filiformis
520663,Elymus hystrix L.,Hystrix patula Moench,Hystrix patula Moench,Hystrix patula Moench,Hystrix patula,Elymus hystrix L.,Elymus hystrix
520702,Festuca multiflora Walter,Leptochloa fusca subsp. fascicularis (Lam.) N.Snow,Leptochloa fusca subsp. fascicularis (Lam.) N.Snow,Leptochloa fusca subsp. fascicularis (Lam.) N.Snow,Leptochloa fusca,Diplachne fusca subsp. fascicularis (Lam.) P.M.Peterson & N.Snow,Diplachne fusca
520751,Habenaria uliginosa Phil.,Habenaria pumila Poepp.,Habenaria pumila Poepp.,Habenaria pumila Poepp.,Habenaria pumila,Habenaria uliginosa Phil.,Habenaria uliginosa
520752,Habenaria secunda Barb.Rodr.,Habenaria secundiflora Barb.Rodr.,Habenaria secundiflora Barb.Rodr.,Habenaria secundiflora Barb.Rodr.,Habenaria secundiflora,Habenaria secunda Barb.Rodr.,Habenaria secunda
520774,Coprosma stephanocarpa Hillebr.,Coprosma foliosa A.Gray,Coprosma foliosa A.Gray,Coprosma foliosa A.Gray,Coprosma foliosa,Coprosma stephanocarpa Hillebr.,Coprosma stephanocarpa
520812,Aalius lanceolata (Hook.f.) Kuntze,Sauropus androgynus (L.) Merr.,Sauropus androgynus (L.) Merr.,Breynia androgyna (L.) Chakrab. & N.P.Balakr.,Breynia androgyna,Breynia lanceolata Welzen & Pruesapan,Breynia lanceolata
520821,Coptosapelta tomentosa Valeton ex K.Heyne,Coptosapelta flavescens Korth.,Coptosapelta flavescens Korth.,Coptosapelta flavescens Korth.,Coptosapelta flavescens,Coptosapelta tomentosa Valeton ex K.Heyne,Coptosapelta tomentosa
520826,Carpotroche apterocarpa Kuhlm.,Carpotroche brasiliensis (Raddi) A.Gray,Carpotroche brasiliensis (Raddi) A.Gray,Carpotroche brasiliensis (Raddi) A.Gray,Carpotroche brasiliensis,Kuhlmanniodendron apterocarpum (Kuhlm.) Fiaschi & Groppo,Kuhlmanniodendron apterocarpum
520953,Casearia cotticensis Uittien,Casearia ulmifolia Vahl ex Vent.,Casearia ulmifolia Vahl ex Vent.,Casearia ulmifolia Vahl ex Vent.,Casearia ulmifolia,Casearia cotticensis Uittien,Casearia cotticensis
521025,Casearia guantanamensis Vict.,Casearia comocladifolia Vent.,Casearia comocladifolia Vent.,Casearia comocladifolia Vent.,Casearia comocladifolia,Casearia sylvestris Sw.,Casearia sylvestris
521029,Casearia guianensis var. stjohnii (I.M.Johnst.) Croat,Casearia aculeata Jacq.,Casearia aculeata Jacq.,Casearia aculeata Jacq.,Casearia aculeata,Casearia stjohnii I.M.Johnst.,Casearia stjohnii
521173,Casearia parvifolia Willd.,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris,Casearia decandra Jacq.,Casearia decandra
521175,Casearia parvifolia var. paraguariensis Briq.,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris,Casearia decandra Jacq.,Casearia decandra
521209,Casearia ramosissima C.Wright ex Griseb.,Casearia emarginata C.Wright ex Griseb.,Casearia emarginata C.Wright ex Griseb.,Casearia emarginata C.Wright ex Griseb.,Casearia emarginata,Samyda ramosissima (C.Wright ex Griseb.) J.E.Gut.,Samyda ramosissima
521236,Casearia serrulata Sw.,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris,Casearia arborea (Rich.) Urb.,Casearia arborea
521239,Casearia singularis Eichler,Casearia combaymensis Tul.,Casearia combaymensis Tul.,Casearia combaymensis Tul.,Casearia combaymensis,Casearia singularis Eichler,Casearia singularis
521255,Casearia stjohnii I.M.Johnst.,Casearia aculeata Jacq.,Casearia aculeata Jacq.,Casearia aculeata Jacq.,Casearia aculeata,Casearia stjohnii I.M.Johnst.,Casearia stjohnii
521371,Cordia poeppigii DC.,Guettarda dependens (Ruiz & Pav.) Pers.,Guettarda dependens (Ruiz & Pav.) Pers.,Guettarda dependens (Ruiz & Pav.) Pers.,Guettarda dependens,Varronia spinescens (L.) Borhidi,Varronia spinescens
521386,Chaetocrater fasciculatus Ruiz & Pav.,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris,Casearia fasciculata (Ruiz & Pav.) Sleumer,Casearia fasciculata
521440,Cornus albida Ehrh.,Cornus foemina Mill.,Cornus foemina Mill.,Cornus foemina Mill.,Cornus foemina,Cornus racemosa Lam.,Cornus racemosa
521526,Cornus gracilis Koehne,Cornus foemina Mill.,Cornus foemina Mill.,Cornus foemina Mill.,Cornus foemina,Cornus racemosa Lam.,Cornus racemosa
522413,Guidonia stipularis var. serrulata (Sw.) M.Gómez,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris Sw.,Casearia sylvestris,Casearia arborea (Rich.) Urb.,Casearia arborea
522591,Homalium mollicellum S.F.Blake,Homalium racemosum Jacq.,Homalium racemosum Jacq.,Homalium racemosum Jacq.,Homalium racemosum,Homalium senarium Moc. & Sessé ex DC.,Homalium senarium
522621,Coussarea veraguensis Dwyer,Coussarea caroliana Standl.,Coussarea caroliana Standl.,Coussarea caroliana Standl.,Coussarea caroliana,Coussarea veraguensis Dwyer,Coussarea veraguensis
522632,Coutarea alba Griseb.,Coutarea hexandra (Jacq.) K.Schum.,Coutarea hexandra (Jacq.) K.Schum.,Coutarea hexandra (Jacq.) K.Schum.,Coutarea hexandra,Coutarea alba Griseb.,Coutarea alba
522687,Agrostophyllum curvum Ridl.,Agrostophyllum superpositum Schltr.,Agrostophyllum superpositum Schltr.,Agrostophyllum superpositum Schltr.,Agrostophyllum superpositum,Agrostophyllum curvum Ridl.,Agrostophyllum curvum
522743,Samyda ramosissima (C.Wright ex Griseb.) J.E.Gut.,Casearia emarginata C.Wright ex Griseb.,Casearia emarginata C.Wright ex Griseb.,Casearia emarginata C.Wright ex Griseb.,Casearia emarginata,Samyda ramosissima (C.Wright ex Griseb.) J.E.Gut.,Samyda ramosissima
522907,Crepidium gibbosum (J.J.Sm.) Szlach.,Crepidium dryadum (Schltr.) Szlach.,Crepidium dryadum (Schltr.) Szlach.,Crepidium dryadum (Schltr.) Szlach.,Crepidium dryadum,Crepidium gibbosum (J.J.Sm.) Szlach.,Crepidium gibbosum
523044,Agrostophyllum longifolium J.J.Sm.,Agrostophyllum laxum J.J.Sm.,Agrostophyllum laxum J.J.Sm.,Agrostophyllum laxum J.J.Sm.,Agrostophyllum laxum,Agrostophyllum longifolium J.J.Sm.,Agrostophyllum longifolium
523163,Crossoglossa eustachys (Schltr.) Dressler ex Dodson,Crossoglossa tipuloides (Lindl.) Dodson,Crossoglossa tipuloides (Lindl.) Dodson,Crossoglossa tipuloides (Lindl.) Dodson,Crossoglossa tipuloides,Crossoglossa eustachys (Schltr.) Dressler ex Dodson,Crossoglossa eustachys
523180,Agrostophyllum oliganthum Schltr.,Agrostophyllum uniflorum Schltr.,Agrostophyllum uniflorum Schltr.,Agrostophyllum uniflorum Schltr.,Agrostophyllum uniflorum,Agrostophyllum oliganthum Schltr.,Agrostophyllum oliganthum
523183,Croton aberrans Müll.Arg.,Croton hirtus L'Hér.,Croton hirtus L'Hér.,Croton hirtus L'Hér.,Croton hirtus,Croton aberrans Müll.Arg.,Croton aberrans
523325,Agrostophyllum saccatum Ridl.,Agrostophyllum majus Hook.f.,Agrostophyllum majus Hook.f.,Agrostophyllum majus Hook.f.,Agrostophyllum majus,Agrostophyllum saccatum Ridl.,Agrostophyllum saccatum
523422,Croton bocquillonii Baill.,Croton brevispicatus var. bocquillonii (Baill.) Leandri,Croton brevispicatus var. bocquillonii (Baill.) Leandri,Croton brevispicatus var. bocquillonii (Baill.) Leandri,Croton brevispicatus,Croton bocquillonii Baill.,Croton bocquillonii
523505,Croton caperoniifolius Müll.Arg.,Croton antisyphiliticus Mart.,Croton antisyphiliticus Mart.,Croton antisyphiliticus Mart.,Croton antisyphiliticus,Croton odontadenius Müll.Arg.,Croton odontadenius
523550,Croton cerinus var. linifolius (Urb.) Borhidi,Croton procumbens Jacq.,Croton procumbens Jacq.,Croton procumbens Jacq.,Croton procumbens,Croton cerinus Müll.Arg.,Croton cerinus
523733,Agyneia multilocularis Moon,Aporosa lanceolata (Tul.) Thwaites,Aporosa lanceolata (Tul.) Thwaites,Aporosa lanceolata (Tul.) Thwaites,Aporosa lanceolata,Phyllanthus multilocularis (Roxb. ex Willd.) Müll.Arg.,Phyllanthus multilocularis
523737,Croton dioicus Willd.,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus,Croton dioicum Cav.,Croton dioicum
523742,Croton dissimilis Baill.,Croton ambanivoulensis Baill.,Croton ambanivoulensis Baill.,Croton ambanivoulensis Baill.,Croton ambanivoulensis,Croton dissimilis Baill.,Croton dissimilis
523785,Croton elaeagnifolius Vahl,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus,Croton dioicum Cav.,Croton dioicum
523854,Croton flavescens var. brandegeeanus Croizat,Croton flavescens Greenm.,Croton flavescens Greenm.,Croton flavescens Greenm.,Croton flavescens,Croton morifolius Willd.,Croton morifolius
523930,Populus × gileadensis Rouleau,Populus × candicans Aiton,Populus × candicans Aiton,Populus × candicans Aiton,Populus candicans,Populus × jackii Sarg.,Populus jackii
523966,Croton glandulosus var. sagotii Müll.Arg.,Croton glandulosus L.,Croton glandulosus L.,Croton glandulosus L.,Croton glandulosus,Croton hirtus L'Hér.,Croton hirtus
523977,Croton glandulosus var. schomburgkianus Müll.Arg.,Croton glandulosus L.,Croton glandulosus L.,Croton glandulosus L.,Croton glandulosus,Croton hirtus L'Hér.,Croton hirtus
523996,Salix glaucophylla Besser,Salix lapponum L.,Salix lapponum L.,Salix lapponum L.,Salix lapponum,Salix acmophylla Boiss.,Salix acmophylla
524041,Croton glandulosus var. sieberi Müll.Arg.,Croton glandulosus L.,Croton glandulosus L.,Croton glandulosus L.,Croton glandulosus,Croton hirtus L'Hér.,Croton hirtus
524078,Salix farrae C.R.Ball,Salix farriae C.R.Ball,Salix farriae C.R.Ball,Salix farriae C.R.Ball,Salix farriae,Salix farrae C.R.Ball,Salix farrae
524090,Salix ligustrina Host,Salix triandra L.,Salix triandra L.,Salix triandra L.,Salix triandra,Salix nigra Marshall,Salix nigra
524100,Croton glandulosus var. subincanus Müll.Arg.,Croton hirtus L'Hér.,Croton hirtus L'Hér.,Croton hirtus L'Hér.,Croton hirtus,Croton glandulosus var. glandulosus ,Croton glandulosus
524117,Salix lambertiana Sm.,Salix purpurea L.,Salix purpurea L.,Salix purpurea L.,Salix purpurea,Salix lambertiana Sm.,Salix lambertiana
524163,Croton glandulosus var. tenellus Müll.Arg.,Croton glandulosus L.,Croton glandulosus L.,Croton glandulosus L.,Croton glandulosus,Croton hirtus L'Hér.,Croton hirtus
524210,Salix aurita Host,Salix myrsinifolia Salisb.,Salix myrsinifolia Salisb.,Salix myrsinifolia Salisb.,Salix myrsinifolia,Salix aurita Host,Salix aurita
524266,Salix acuminata Mill.,Salix gmelinii Pall.,Salix gmelinii Pall.,Salix gmelinii Pall.,Salix gmelinii,Salix cinerea L.,Salix cinerea
524420,Salix × tambaensis Koidz. & Araki,Salix × gracilistyloides Kimura,Salix × gracilistyloides Kimura,Salix gracilistyla Miq.,Salix gracilistyla,Salix × tambaensis Koidz. & Araki,Salix tambaensis
524437,Salix strepida Schleich.,Salix myrsinifolia Salisb.,Salix myrsinifolia Salisb.,Salix myrsinifolia Salisb.,Salix myrsinifolia,Salix strepida Schleich.,Salix strepida
524460,Salix × tetrapla Walk.,Salix phylicifolia L.,Salix phylicifolia L.,Salix phylicifolia L.,Salix phylicifolia,Salix × tetrapla Walk.,Salix tetrapla
524496,Croton gonzalezii Greenm.,Croton mazapensis var. obtusifolius (Müll.Arg.) G.L.Webster,Croton mazapensis var. obtusifolius (Müll.Arg.) G.L.Webster,Croton mazapensis var. obtusifolius (Müll.Arg.) G.L.Webster,Croton mazapensis,Croton sonorae Torr.,Croton sonorae
524641,Salix rupestris Donn ex Sm.,Salix phylicifolia L.,Salix phylicifolia L.,Salix phylicifolia L.,Salix phylicifolia,Salix myrsinifolia Salisb.,Salix myrsinifolia
524686,Salix speciosa Host,Salix triandra L.,Salix triandra L.,Salix triandra L.,Salix triandra,Salix speciosa Host,Salix speciosa
524687,Salix spathulata Willd.,Salix aurita L.,Salix aurita L.,Salix aurita L.,Salix aurita,Salix × ambigua Ehrh.,Salix ambigua
524738,Croton gracilescens Müll.Arg.,Croton antisyphiliticus Mart.,Croton antisyphiliticus Mart.,Croton antisyphiliticus Mart.,Croton antisyphiliticus,Croton gracilescens Müll.Arg.,Croton gracilescens
524829,Croton gracilis Kunth,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus,Croton dioicum Cav.,Croton dioicum
524874,Croton gracilis var. longiradiatus Müll.Arg.,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus,Croton dioicum Cav.,Croton dioicum
524938,Capraea acuminata Opiz,Salix gmelinii Pall.,Salix gmelinii Pall.,Salix gmelinii Pall.,Salix gmelinii,Salix cinerea L.,Salix cinerea
524966,Salix acuminata Thuill.,Salix atrocinerea Brot.,Salix atrocinerea Brot.,Salix atrocinerea Brot.,Salix atrocinerea,Salix cinerea L.,Salix cinerea
524968,Salix cinerascens Andersson,Salix xerophila Flod.,Salix xerophila Flod.,Salix bebbiana Sarg.,Salix bebbiana,Salix atrocinerea Brot.,Salix atrocinerea
524994,Salix devestita Arv.-Touv.,Salix laggeri Wimm.,Salix laggeri Wimm.,Salix laggeri Wimm.,Salix laggeri,Salix devestita Arv.-Touv.,Salix devestita
525003,Salix cinerea Willd.,Salix daphnoides Vill.,Salix daphnoides Vill.,Salix daphnoides Vill.,Salix daphnoides,Salix cinerea Willd.,Salix cinerea
525016,Salix fedtschenkoi Protop.,Salix karelinii Turcz. ex Stschegl.,Salix karelinii Turcz. ex Stschegl.,Salix karelinii Turcz. ex Stschegl.,Salix karelinii,Salix fedtschenkoi Protop.,Salix fedtschenkoi
525123,Salix ulmifolia Schleich. ex J.Forbes,Salix myrsinifolia Salisb.,Salix myrsinifolia Salisb.,Salix myrsinifolia Salisb.,Salix myrsinifolia,Salix aurita Host,Salix aurita
525129,Salix montana Host,Salix appendiculata Vill.,Salix appendiculata Vill.,Salix appendiculata Vill.,Salix appendiculata,Salix montana Host,Salix montana
525143,Salix aurita f. spathulata (Willd.) Wimm.,Salix aurita L.,Salix aurita L.,Salix aurita L.,Salix aurita,Salix × ambigua Ehrh.,Salix ambigua
525191,Populus mexicana Sarg.,Populus fremontii S.Watson,Populus fremontii S.Watson,Populus fremontii S.Watson,Populus fremontii,Populus mexicana Sarg.,Populus mexicana
525209,Croton guaraniticus Chodat & Hassl.,Croton hirtus L'Hér.,Croton hirtus L'Hér.,Croton hirtus L'Hér.,Croton hirtus,Croton aberrans Müll.Arg.,Croton aberrans
525272,Croton hirsutus Vell.,Croton fuscescens Spreng.,Croton fuscescens Spreng.,Croton fuscescens Spreng.,Croton fuscescens,Croton gnaphaloides Schrad.,Croton gnaphaloides
525300,Croton hypochalibaeus Baill.,Croton noronhae Baill.,Croton noronhae Baill.,Croton noronhae Baill.,Croton noronhae,Croton hypochalibaeus Baill.,Croton hypochalibaeus
525336,Croton isalensis (Leandri) Leandri,Croton brevispicatus Baill.,Croton brevispicatus Baill.,Croton brevispicatus Baill.,Croton brevispicatus,Croton isalensis (Leandri) Leandri,Croton isalensis
525389,Croton klotzschii var. bahiensis Baill.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis,Croton lundianus Müll.Arg.,Croton lundianus
525390,Croton klotzschii f. divaricatus Müll.Arg.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii,"Astraea macroura (Mart. ex Colla) P.L.R.Moraes, De Smedt & Guglielmone",Astraea macroura
525391,Croton klotzschii var. intermedius Müll.Arg.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii,"Astraea macroura (Mart. ex Colla) P.L.R.Moraes, De Smedt & Guglielmone",Astraea macroura
525393,Croton klotzschii var. latifolius Baill.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis,Croton lundianus Müll.Arg.,Croton lundianus
525394,Croton klotzschii f. minor Müll.Arg.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii,"Astraea macroura (Mart. ex Colla) P.L.R.Moraes, De Smedt & Guglielmone",Astraea macroura
525395,Croton klotzschii var. oblongifolius Müll.Arg.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii,"Astraea macroura (Mart. ex Colla) P.L.R.Moraes, De Smedt & Guglielmone",Astraea macroura
525396,Croton klotzschii f. prunifolius Müll.Arg.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii Didr.,Astraea klotzschii,"Astraea macroura (Mart. ex Colla) P.L.R.Moraes, De Smedt & Guglielmone",Astraea macroura
525457,Croton laxiflorus Geiseler,Croton laniflorus Geiseler,Croton laniflorus Geiseler,Croton laniflorus Geiseler,Croton laniflorus,Croton laxiflorus Geiseler,Croton laxiflorus
525499,Croton linifolius Urb.,Croton procumbens Jacq.,Croton procumbens Jacq.,Croton procumbens Jacq.,Croton procumbens,Croton cerinus Müll.Arg.,Croton cerinus
525509,Croton lobatus var. manihot Müll.Arg.,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata,Astraea manihot Klotzsch,Astraea manihot
525511,Croton lobatus var. paulinus (Didr.) Müll.Arg.,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata,Astraea paulina Didr.,Astraea paulina
525513,Croton lobatus var. riparius (Kunth) Müll.Arg.,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata,Croton trilobatus Forssk.,Croton trilobatus
525532,Croton loucoubensis Baill.,Croton adenophorus Baill.,Croton adenophorus Baill.,Croton adenophorus Baill.,Croton adenophorus,Croton loucoubensis Baill.,Croton loucoubensis
525540,Croton lundianus var. bahiensis (Baill.) Müll.Arg.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis,Croton lundianus Müll.Arg.,Croton lundianus
525541,Croton lundianus var. latifolius (Baill.) Müll.Arg.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis,Croton lundianus Müll.Arg.,Croton lundianus
525542,Croton lundianus var. leptophyllus Müll.Arg.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis,Croton lundianus Müll.Arg.,Croton lundianus
525544,Croton lundianus var. serratus Müll.Arg.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis Millsp.,Croton trinitatis,Croton lundianus Müll.Arg.,Croton lundianus
525559,Croton macrochlamys Baill.,Croton submetallicus Baill.,Croton submetallicus Baill.,Croton submetallicus Baill.,Croton submetallicus,Croton nitidulus Baker,Croton nitidulus
525589,Croton mangelong Y.T.Chang,Croton delpyi Gagnep.,Croton delpyi Gagnep.,Croton delpyi Gagnep.,Croton delpyi,Croton persimilis Müll.Arg.,Croton persimilis
525658,Croton microcalyx (Müll.Arg.) G.L.Webster,Croton fuscescens Spreng.,Croton fuscescens Spreng.,Croton fuscescens Spreng.,Croton fuscescens,Croton gnaphaloides Schrad.,Croton gnaphaloides
525746,Croton neomexicanus Müll.Arg.,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus,Croton dioicum Cav.,Croton dioicum
525900,Croton perdicipes var. weddellianus Baill.,Croton antisyphiliticus Mart.,Croton antisyphiliticus Mart.,Croton antisyphiliticus Mart.,Croton antisyphiliticus,Croton gracilescens Müll.Arg.,Croton gracilescens
525906,Croton perrottetianus Baill.,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata,Croton trilobatus Forssk.,Croton trilobatus
525952,Aiphanes acanthophylla (Mart.) Burret,Aiphanes minima (Gaertn.) Burret,Aiphanes minima (Gaertn.) Burret,Aiphanes minima (Gaertn.) Burret,Aiphanes minima,Aiphanes acanthophylla (Mart.) Burret,Aiphanes acanthophylla
526012,Aiphanes concinna H.E.Moore,Aiphanes lindeniana (H.Wendl.) H.Wendl.,Aiphanes lindeniana (H.Wendl.) H.Wendl.,Aiphanes lindeniana (H.Wendl.) H.Wendl.,Aiphanes lindeniana,Aiphanes concinna H.E.Moore,Aiphanes concinna
526082,Croton rhamnifolius var. salviifolius (Kunth) Müll.Arg.,Croton heliotropiifolius Kunth,Croton heliotropiifolius Kunth,Croton heliotropiifolius Kunth,Croton heliotropiifolius,Croton conduplicatus Kunth,Croton conduplicatus
526092,Croton riparius Kunth,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata,Croton trilobatus Forssk.,Croton trilobatus
526150,Croton salviifolius Kunth,Croton heliotropiifolius Kunth,Croton heliotropiifolius Kunth,Croton heliotropiifolius Kunth,Croton heliotropiifolius,Croton conduplicatus Kunth,Croton conduplicatus
526194,Croton sclerocalyx var. pubescens Müll.Arg.,Croton sclerocalyx (Didr.) Müll.Arg.,Croton sclerocalyx (Didr.) Müll.Arg.,Croton sclerocalyx (Didr.) Müll.Arg.,Croton sclerocalyx,Croton sipaliwinensis Lanj.,Croton sipaliwinensis
526224,Aiphanes killipii Burret,Aiphanes horrida (Jacq.) Burret,Aiphanes horrida (Jacq.) Burret,Aiphanes horrida (Jacq.) Burret,Aiphanes horrida,Aiphanes killipii Burret,Aiphanes killipii
526301,Aiphanes monostachys Burret,Aiphanes macroloba Burret,Aiphanes macroloba Burret,Aiphanes macroloba Burret,Aiphanes macroloba,Aiphanes hirsuta subsp. kalbreyeri (Burret) Borchs. & R.Bernal,Aiphanes hirsuta
526395,Croton tenuicuspis Baill.,Croton subaemulans Baill.,Croton subaemulans Baill.,Croton subaemulans Baill.,Croton subaemulans,Croton adenophorus Baill.,Croton adenophorus
526420,Aiphanes truncata (Brongn. ex Mart.) H.Wendl.,Aiphanes horrida (Jacq.) Burret,Aiphanes horrida (Jacq.) Burret,Aiphanes horrida (Jacq.) Burret,Aiphanes horrida,Aiphanes truncata (Brongn. ex Mart.) H.Wendl.,Aiphanes truncata
526432,Croton tomentosus Link,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus Cav.,Croton dioicus,Croton dioicum Cav.,Croton dioicum
526467,Croton trilobatus Forssk.,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata (L.) Klotzsch,Astraea lobata,Croton trilobatus Forssk.,Croton trilobatus
527205,Curima colophylla O.F.Cook,Aiphanes minima (Gaertn.) Burret,Aiphanes minima (Gaertn.) Burret,Aiphanes minima (Gaertn.) Burret,Aiphanes minima,Aiphanes acanthophylla (Mart.) Burret,Aiphanes acanthophylla
527272,Cuviera angolensis Welw. ex K.Schum.,Cuviera longiflora Hiern,Cuviera longiflora Hiern,Cuviera longiflora Hiern,Cuviera longiflora,Cuviera angolensis Welw. ex K.Schum.,Cuviera angolensis
527361,Cyclobalanopsis faadoouensis Hu,Quercus langbianensis Hickel & A.Camus,Quercus langbianensis Hickel & A.Camus,Quercus langbianensis Hickel & A.Camus,Quercus langbianensis,Quercus camusiae Trel. ex Hickel & A.Camus,Quercus camusiae
527372,Cyclobalanopsis multinervis W.C.Cheng & T.Hong,Quercus multinervis (W.C.Cheng & T.Hong) Govaerts,Quercus multinervis (W.C.Cheng & T.Hong) Govaerts,Quercus multinervis (W.C.Cheng & T.Hong) Govaerts,Quercus multinervis,Quercus hypargyrea (Seemen) C.C.Huang & Y.T.Chang,Quercus hypargyrea
527422,Cyclopogon alpestris var. bidentatus Barb.Rodr.,Cyclopogon bidentatus (Barb.Rodr.) Szlach.,Cyclopogon bidentatus (Barb.Rodr.) Szlach.,Cyclopogon bidentatus (Barb.Rodr.) Szlach.,Cyclopogon bidentatus,Cyclopogon congestus (Vell.) Hoehne,Cyclopogon congestus
527474,Cyclopogon procerus Regnell ex Barb.Rodr.,Sauroglossum nitidum (Vell.) Schltr.,Sauroglossum nitidum (Vell.) Schltr.,Buchtienia nitida (Vell.) Fraga & Meneguzzo,Buchtienia nitida,Sauroglossum elatum Lindl.,Sauroglossum elatum
527668,Cylindrolobus soronensis (Schltr.) Brieger,Eria aporoides Lindl.,Eria aporoides Lindl.,Cylindrolobus aporoides (Lindl.) Rauschert,Cylindrolobus aporoides,Cylindrolobus soronensis (Schltr.) Brieger,Cylindrolobus soronensis
527757,Cymbidium formosanum Hayata,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii,Cymbidium formosanum Hayata,Cymbidium formosanum
527758,Cymbidium formosanum f. albiflorum S.S.Ying,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii,Cymbidium formosanum Hayata,Cymbidium formosanum
527759,Cymbidium formosanum var. gracillimum (Fukuy.) T.S.Liu & H.J.Su,Cymbidium serratum Schltr.,Cymbidium serratum Schltr.,Cymbidium serratum Schltr.,Cymbidium serratum,Cymbidium formosanum Hayata,Cymbidium formosanum
527770,Cymbidium goeringii f. albiflorum (S.S.Ying) S.S.Ying,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii,Cymbidium formosanum Hayata,Cymbidium formosanum
527771,Cymbidium goeringii var. formosanum (Hayata) S.S.Ying,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii (Rchb.f.) Rchb.f.,Cymbidium goeringii,Cymbidium formosanum Hayata,Cymbidium formosanum
527772,Cymbidium goeringii var. gracillimum (Fukuy.) Govaerts,Cymbidium serratum Schltr.,Cymbidium serratum Schltr.,Cymbidium serratum Schltr.,Cymbidium serratum,Cymbidium formosanum Hayata,Cymbidium formosanum
527778,Cymbidium gracillimum Fukuy.,Cymbidium serratum Schltr.,Cymbidium serratum Schltr.,Cymbidium serratum Schltr.,Cymbidium serratum,Cymbidium formosanum Hayata,Cymbidium formosanum
527797,Cymbidium juncifolium (L.) Willd.,Trichocentrum cebolleta (Jacq.) M.W.Chase & N.H.Williams,Trichocentrum cebolleta (Jacq.) M.W.Chase & N.H.Williams,Trichocentrum cebolleta (Jacq.) M.W.Chase & N.H.Williams,Trichocentrum cebolleta,Epidendrum rothii A.D.Hawkes,Epidendrum rothii
